sig_str_att,sig_str_landed,sig_str_pct,total_str_att,total_str_landed,td_att,td_landed,td_pct,sub_att,pass,rev,head_att,head_landed,body_att,body_landed,leg_att,leg_landed,distance_att,distance_landed,clinch_att,clinch_landed,ground_att,ground_landed
0.4341085373475136,0.49606299233265133,0.4328378257365451,0.43283583092002526,0.4961240312080604,0.999990000199996,0.5,0.999969698806133,0.5,0.999990000199996,0.5,0.48780488102319974,0.5337620557066202,0.46428573979590015,0.4418604921579106,0.15789509695252954,0.14814840877895644,0.41176472318338764,0.4911764711072664,0.5263157617728823,0.4444444855966773,0.5,0.7142854081637027
0.5328467105333269,0.46067416024912655,0.5728141201141725,0.5510204012217141,0.47292418968056393,0.9999950000499994,0.9999950000499994,0.999990000199996,0.5,0.5,0.5,0.6249999759615431,0.5,0.5384614792900319,0.5333332888889482,0.05000044999955001,0.04166704861079283,0.5535714190051038,0.4683544330502588,0.2631581440440589,0.2500002083331597,0.9999983333388889,0.9999983333388889
0.39024392028554145,0.41078838914619176,0.48000039999200017,0.36241612585018446,0.3874538828447319,2.4999875000625e-6,7.692295858006373e-7,3.333111125924938e-5,0.5,4.999950000499995e-6,0.5,0.5166666611111129,0.43708610104819856,0.4054054565375911,0.4727272826446245,0.07692340236661357,0.20000017142847346,0.4814814860539541,0.47089947397889165,0.36363661156979715,0.4166668055553241,0.1612905411028767,0.1250001874999062
0.37634409488572795,0.431596093433352,0.4431831094747847,0.38162545006180565,0.4345718922593896,0.5,1.4285673469504376e-6,0.5,0.5,0.5,0.5,0.26347308221879256,0.3887530616746669,0.44615386272188834,0.46715328946667306,0.6808509868719205,0.6176470242214634,0.37226278304651217,0.43193277539721764,0.5999996000016,0.42105271468135297,0.5,0.5
0.6218487292564093,0.6139767016979467,0.5128201840978437,0.6392156753556333,0.621359219373488,0.5,0.5,0.5,0.999990000199996,0.5,0.5,0.6258503230135615,0.6084210480664822,0.5499999833333389,0.5822784601826683,0.7419353277836594,0.7234041602535488,0.6089108803058534,0.6097122262693444,0.6944443364198131,0.6666665925926255,0.5,0.5
0.43030303875114684,0.3664122205388183,0.5697658193995488,0.42622951625906924,0.3638554282479312,0.5,0.7499987500062499,0.24812408835957353,0.999990000199996,9.99980000399992e-6,0.5,0.40740742455418066,0.35598706433740684,0.6562499023438111,0.5416666493055627,0.2400002079998336,0.22222237654312413,0.40287771181615656,0.35674158108193366,0.6190475056690422,0.4687500195312378,0.40000039999840004,0.40000039999840004
0.49180328137597334,0.4649681573288972,0.5324666891769045,0.47058824221453127,0.46153846576500374,0.5,1.999992000032e-6,0.5,0.5,0.5,0.5,0.4583333680555266,0.5148514822076273,0.2941178892730714,0.20689675386430767,0.6999998000002,0.5555555144033226,0.5454545179063528,0.4700854751990641,0.4285714795918003,0.4500000249999875,0.5,0.5
0.5773195796577753,0.5462012301354731,0.5316447684868738,0.5662650549184695,0.5454545438016529,0.9999966666888888,0.6666661111129629,0.9999866670222128,0.5,0.5,0.5,0.3243243718042238,0.4371069221945332,0.48717949375410574,0.5970148964134637,0.8518517649748728,0.8529411072664496,0.5714285635792787,0.5396145593312822,0.6999996000008,0.7058821107269285,0.5,0.6666655555629629
0.6619717853600604,0.6494252701810034,0.5124996875078123,0.6146788780405729,0.6184210422437683,0.8571418367376094,0.9285708163274052,0.3150710264242956,0.5,0.9999966666888888,0.5,0.5833332986111256,0.6521738909892911,0.7999996000005334,0.5714285204081997,0.8749990625023438,0.8749990625023438,0.7307691420118684,0.669117622188585,0.5454544628100676,0.6249998437501953,0.3750003124992188,0.5454545041322689
0.34426234614349305,0.43150685869769057,0.4074096935878127,0.31944449459875146,0.41139241627944095,0.5,0.3333337037028807,0.6734623076609119,0.999990000199996,0.5,0.5,0.3714286448979172,0.5,0.5833331944446759,0.5999998666668445,0.07142918367259476,0.040000367999705605,0.3333334259258745,0.47706422439188545,0.5,0.4761904988661916,0.11111197530672155,0.06250054687431641
0.6060605846342253,0.598393566394091,0.5063289536973747,0.599999980000004,0.5944881815363636,0.3333344444370371,0.5454544628100676,0.28572193850219635,0.5,0.5,0.5,0.5,0.5235602069570464,0.6470586505192347,0.8181816253444695,0.8636360330581517,0.8799996960002432,0.6395348512709648,0.6077586114001197,0.3846155621299044,0.47058826989615304,0.5,0.5
0.8928570025510705,0.8607594023393917,0.5748019716224941,0.6894976995892512,0.6856060465449965,0.5,0.3333338888870371,0.6666622223407376,0.5,0.5,0.999990000199996,0.9574466138525047,0.8985506091157655,0.5555554320990398,0.5999998000004,0.5,0.5,0.20000119999520005,0.3076926035498407,0.8749990625023438,0.9090901652906086,0.9767439643051328,0.9818180066116339
0.6060605739210382,0.6333333155555579,0.471910743578796,0.6428571224489825,0.6450216324656596,0.6666655555629629,0.7857138775516035,0.35294694325712717,0.5,9.99980000399992e-6,0.5,0.5306122324031705,0.6031745867976847,0.6249996875007813,0.6428569387758017,0.999998888891358,0.999999000002,0.69999990000005,0.7079645649620239,0.5,0.4666666888888741,0.25000124999375006,0.1428581632623907
0.7222221399177259,0.6699999660000068,0.5631055707656162,0.7596153346893587,0.7278480724242946,0.20000119999520005,0.08333402777662038,0.7352906574903311,0.5,0.5555554320990398,9.99980000399992e-6,0.7222220987655007,0.6399999626666766,0.6666655555629629,0.7142851020425656,0.7333330222226371,0.7777774691361454,0.5416666319444734,0.5254237201953491,0.7142851020425656,0.777777160495199,0.9130431190929399,0.9062497460939087
0.4112149698663608,0.5043478257088847,0.40217603965131193,0.37704920048373763,0.4817813779934107,3.3333111112592582e-6,1.4285673469504376e-6,2.3808390076663017e-5,0.5,3.3333111112592582e-6,0.5,0.3015873645754398,0.4591195019975469,0.5333332888889482,0.6153845562130481,0.586206837098733,0.5937499414062867,0.4938271620179847,0.5467980249460074,0.28571489795743443,0.3750003124992188,0.10526357340676484,0.10526357340676484
0.5273972565209237,0.5674740437734226,0.4554464268034297,0.48484848668503194,0.5401929234602622,0.40000039999840004,0.5555554320990398,0.347828733413332,3.3333111112592582e-6,0.25000062499843756,0.5,0.5128205106289725,0.568093379914912,0.6956520037808663,0.6538460355030496,0.16666777777407413,0.16666777777407413,0.6161615926946278,0.6306306188621064,0.4615384911242376,0.48717949375410574,0.1904764852604902,0.1785716581631013
0.4135338475888951,0.5034482756242569,0.40659545944045183,0.3928571581632631,0.4899328865816855,2.4999875000625e-6,2.4999875000625e-6,9.99980000399992e-6,0.5,9.99980000399992e-6,0.5,0.16417920472262543,0.3989899091929385,0.48275863258025337,0.6304347258979452,0.810810642805058,0.8260868147448631,0.4695652226843091,0.5375939821357908,0.12500093749765628,0.30000039999920003,9.999980000040002e-7,7.142846938790088e-7
0.766128989334034,0.6901960635140342,0.5955034718320936,0.7678571109693916,0.704918019349638,0.5,0.7499987500062499,0.5,0.5,0.5,0.5,0.5957446401086638,0.5961538338264316,0.7083331597223669,0.6666665740741256,0.9433960590958267,0.9365077979340324,0.7204300601225677,0.6591928108347255,0.9032255463060992,0.9062497460939087,0.5,0.5
0.48214286033163206,0.5787965570890226,0.4000030768284053,0.49137931183115313,0.5807365393350402,0.5,0.25000124999375006,0.7518759116404264,0.5,0.5,0.5,0.5781249755859451,0.6094890431029896,0.74999975000025,0.7560974360500312,0.07142887755080175,0.11764728373689191,0.49532710367717686,0.5852941126297581,0.20000119999520005,0.3333337037028807,0.5,0.5
0.3714285959183627,0.5299539142899619,0.3402094802169028,0.48430493414305525,0.5415472755560301,0.3333338888870371,0.5,0.33333670026868145,9.99980000399992e-6,2.4999875000625e-6,0.5,0.21333340977775736,0.4712643711190378,0.9130431190929399,0.8823527162631081,0.28571489795743443,0.3333337037028807,0.46153847633135525,0.6369862826046189,0.6363635123968069,0.6562499023438111,0.03225836628492498,0.025641268901913383
0.5555555478395072,0.5402597381683253,0.5135131482932894,0.6042780637135761,0.5627906947539212,0.999990000199996,0.9999950000499994,0.9999800007999681,0.5,0.5,0.5,0.48148148491083614,0.5089820353902973,0.6190475056690422,0.6363635537190584,0.9999993333342222,0.9444439506178327,0.5423728741740891,0.5175438586231662,0.6153845266272873,0.7209301297999396,0.5,0.5
0.38333334629629484,0.3921052688365648,0.489361928469607,0.3538461688362904,0.3725000063749997,0.5,0.9999950000499994,0.5,3.3333111112592582e-6,9.99980000399992e-6,0.5,0.34210529085872093,0.36395760678744826,0.40384619082838813,0.4250000187499953,0.6428569387758017,0.7058821107269285,0.40145986840001924,0.4084967380067491,0.3823530103805821,0.36507940791129906,0.11111197530672155,0.09090983470939144
0.6052631486611273,0.6181506808852507,0.48717981590215637,0.6086956427221181,0.6194539208377502,0.5,1.999992000032e-6,0.5,0.5,0.5,0.5,0.6397058618079615,0.6466809359023153,0.4250000374999813,0.3968254295792287,0.653846094674579,0.6296295816186734,0.5890410877588048,0.6067019362715367,0.9999966666888888,0.9999966666888888,0.9999983333388889,0.9999992857153062
0.537190076497508,0.6439393830348952,0.39175480917919225,0.5723684115304721,0.6531986428822463,2.4999875000625e-6,0.10000079999840002,2.272623971637653e-5,0.5,1.999992000032e-6,0.5,0.32000007199997116,0.5866666551111126,0.7105262049862079,0.6666666013072151,0.6666665656566269,0.7619046787604195,0.5408163182007514,0.6465517115041628,0.6666664814816873,0.7407405624143982,1.999992000032e-6,1.999992000032e-6
0.6321838776588787,0.6455696018266327,0.4818185123906839,0.8333333074935421,0.7965116106679296,0.9999980000080001,0.999998888891358,0.9999818188429512,0.5,0.9999966666888888,0.5,0.6718749462890793,0.6746031468883894,0.5999998000004,0.6666664444447408,0.46153852070996815,0.4117648096884592,0.585365812016677,0.6435643280070638,0.25000031249960936,0.2380954875281071,0.8999997333335111,0.8888886728396261
0.6781608785837061,0.7028985360218453,0.46875097653198333,0.6704545067148848,0.700360996363827,9.99980000399992e-6,1.999992000032e-6,4.999500049995e-5,0.5,0.5,0.5,0.688888804938309,0.70892016817651,0.6896550416172127,0.6956520888469179,0.6153844378700956,0.6470586505192347,0.6823528982699063,0.703296688403173,0.5,0.6666655555629629,0.5,0.5
